"aa_id"|"school_id"|"depositdate"|"amount"|"discount"|"lastupdate"|"staffid"|"remarks"|"commission"
"S031172"|36|"20180413"|11140|""|"20180413161153"|""|""|"Y"
"S036598"|78|"20180413"|4500|""|"20180413162501"|""|""|"Y"
"S036487"|250|"20180413"|11497|""|"20180413164011"|""|""|"Y"
"S032124"|475|"20180414"|2500|""|"20180414095823"|""|""|"Y"
"S036547"|522|"20180201"|3000|""|"20180414104048"|"AA00071"|""|"Y"
"S036547"|522|"20180414"|3000|""|"20180414104107"|""|""|"Y"
"S036756"|172|"20180414"|500|""|"20180414143626"|""|""|"Y"
"S034777"|61|"20180414"|10200|""|"20180414152228"|""|""|"Y"
"S034432"|257|"20180416"|5000|""|"20180416110508"|""|""|"Y"
"S035200"|50|"20180417"|9500|""|"20180417101754"|""|""|"Y"
"S036669"|172|"20180417"|500|""|"20180417102117"|""|""|"Y"
"S036161"|58|"20180417"|1131|""|"20180417131201"|""|""|"Y"
"S034323"|172|"20180417"|500|""|"20180417162336"|""|""|"Y"
"S036933"|670|"20180417"|300|""|"20180419161530"|""|""|"Y"
"S036932"|670|"20180419"|300|""|"20180419161731"|""|""|"Y"
"S036894"|670|"20180327"|300|""|"20180419174152"|"AA00073"|"final payment is 6 weeks before course commences from 18 July - 1 Aug. 
Final balance:  6 June, 2018, autopay by credit card."|"Y"
"S036987"|694|"20180420"|2720|""|"20180420145441"|""|""|"Y"
"S034565"|22|"20180420"|12050|""|"20180420160743"|""|""|"Y"
"S036369"|110|"20180420"|11900|""|"20180420173650"|""|""|"Y"
"S034195"|124|"20180424"|1000|""|"20180424104927"|""|""|"Y"
"S035911"|55|"20180421"|1200|""|"20180421181649"|"AA00071"|""|"Y"
"S036868"|115|"20180426"|1500|""|"20180426145336"|""|""|"Y"
"S036884"|423|"20180426"|5135|""|"20180426170226"|""|""|"Y"
"S036803"|302|"20180428"|4500|""|"20180428123629"|""|""|"Y"
"S036804"|302|"20180428"|4500|""|"20180428123653"|""|""|"Y"
"S036796"|101|"20180502"|9500|""|"20180502104857"|""|""|"Y"
"S034229"|660|"20180503"|4025|""|"20180503102106"|""|""|"Y"
"S036436"|655|"20180503"|11550|""|"20180503110423"|""|""|"Y"
"S037035"|172|"20180503"|500|""|"20180503141949"|""|""|"Y"
"S036393"|313|"20180504"|5000|""|"20180504133617"|""|""|"Y"
"S036522"|100|"20180508"|11590|""|"20180508113025"|""|""|"Y"
"S036489"|115|"20180508"|1500|""|"20180508114408"|""|""|"Y"
"S032861"|585|"20180511"|0|""|"20180511201802"|""|""|"N"
"S036519"|140|"20180509"|0|""|"20180509100158"|"AA00029"|""|"N"
"S034258"|101|"20180509"|9500|""|"20180509161525"|""|""|"Y"
"S036246"|493|"20180510"|10975|""|"20180510103502"|""|""|"Y"
"S036936"|688|"20180511"|750|""|"20180511142959"|""|""|"Y"
"S036658"|251|"20180512"|10557|""|"20180512111140"|""|""|"Y"
"S036643"|268|"20180512"|11080|""|"20180512150643"|""|""|"Y"
"S032070"|173|"20180512"|0|""|"20180512213930"|""|""|"N"
"S036822"|101|"20180515"|9500|""|"20180515151849"|""|""|"Y"
"S036205"|500|"20180514"|3200|""|"20180514174235"|"AA00061"|""|"N"
"S037167"|638|"20180709"|17200|"50"|"20180709103619"|""|""|"Y"
"S037167"|214|"20180709"|13245|""|"20180709103756"|""|""|"Y"
"S036950"|3|"20180515"|1200|""|"20180515195559"|""|"50% deposited."|"Y"
"S036582"|268|"20180524"|10130|""|"20180524103229"|""|""|"Y"
"S036879"|55|"20180516"|1200|""|"20180516101623"|""|""|"Y"
"S035584"|526|"20180516"|400|""|"20180516103515"|""|""|"Y"
"S035581"|526|"20180516"|400|""|"20180516103608"|""|""|"Y"
"S036824"|103|"20180517"|11770|""|"20180517120405"|""|""|"Y"
"S036041"|12|"20180525"|14488|""|"20180525164307"|""|""|"Y"
"S037109"|346|"20180519"|2550|""|"20180519122636"|""|"School did not indicate deposit amout.    

Parent paid full course fee GBP2550 in one go."|"Y"
"S034458"|21|"20180517"|15800|""|"20180517173332"|""|""|"Y"
"S036880"|133|"20180518"|4454|""|"20180518100315"|""|""|"Y"
"S009423"|7|"20180518"|14750|""|"20180518105358"|""|""|"Y"
"S037131"|670|"20180526"|300|""|"20180526102902"|""|""|"Y"
"S037047"|346|"20180519"|2550|""|"20180519123152"|""|"Full course fee GBP2550.   Parent paid everything in one go."|"Y"
"S036882"|103|"20180528"|11770|""|"20180528101420"|""|""|"Y"
"S035836"|687|"20180530"|12000|""|"20180530100255"|""|""|"Y"
"S037026"|30014|"20180517"|1990|""|"20180519143015"|"AA00073"|"Full payment made on 16 May, 2018.

Full payment - GBP1990"|"Y"
"S035626"|4|"20180528"|14187|""|"20180528163406"|"AA00054"|""|"Y"
"S036966"|593|"20180528"|9990|""|"20180528181356"|""|""|"Y"
"S036934"|16|"20180528"|11000|""|"20180528182521"|""|""|"Y"
"S037025"|30014|"20180519"|1990|""|"20180521103547"|""|"Full payment - GBP1990"|"Y"
"S036988"|380|"20180530"|3000|""|"20180530152820"|""|""|"Y"
"S034500"|575|"20171102"|9000|""|"20180530163600"|""|""|"Y"
"S035399"|29|"20180529"|1500|""|"20180529123107"|"AA00054"|""|"Y"
"S036984"|574|"20180529"|1000|""|"20180529150255"|""|""|"Y"
"S037052"|687|"20180529"|12000|""|"20180529161923"|""|""|"Y"
"S037147"|670|"20180529"|2750|""|"20180529162430"|""|""|"Y"
"S037145"|670|"20180529"|2750|""|"20180529162459"|""|""|"Y"
"S035559"|687|"20180531"|12000|""|"20180531172419"|""|""|"Y"
"S037141"|348|"20180601"|4495|""|"20180601110119"|""|""|"Y"
"S036719"|103|"20180601"|11770|""|"20180601123712"|""|""|"Y"
"S037162"|670|"20180604"|100|""|"20180604191128"|""|""|"Y"
"S034921"|687|"20180602"|12000|""|"20180602122937"|"AA00054"|""|"Y"
"S034995"|528|"20180605"|0|""|"20180605175340"|""|""|"N"
"S035532"|526|"20180606"|400|""|"20180606105506"|""|""|"Y"
"S036973"|574|"20180607"|1000|""|"20180607153912"|""|""|"Y"
"S036163"|670|"20180608"|300|""|"20180608155758"|""|""|"Y"
"S035551"|271|"20180615"|1000|""|"20180615150749"|""|""|"Y"
"S037187"|211|"20180716"|5000|""|"20180716133710"|""|""|"Y"
"S037156"|67|"20180609"|10850|""|"20180609151942"|""|""|"Y"
"S035310"|694|"20180609"|2720|""|"20180612113041"|"AA00042"|"paid full fees via flywire"|"Y"
"S036921"|30000|"20180612"|1000|""|"20180612113419"|""|""|"Y"
"S036798"|574|"20180615"|1000|""|"20180615165845"|"AA00054"|""|"Y"
"S037170"|348|"20180615"|795|""|"20180615170440"|""|""|"Y"
"S036529"|687|"20180616"|12000|""|"20180616110918"|""|""|"Y"
"S011807"|55|"20180619"|1200|""|"20180619145842"|""|""|"Y"
"S035859"|328|"20180621"|500|""|"20180621110304"|""|""|"Y"
"S007761"|155|"20180630"|10666|""|"20180630110801"|""|""|"Y"
"S036815"|130|"20180630"|12000|""|"20180630182834"|""|""|"Y"
"S036305"|41|"20180703"|1000|""|"20180703152314"|""|""|"Y"
"S036851"|524|"20180515"|0|""|"20180704164902"|"AA00007"|"patron programme student, no comm"|"N"
"S036840"|524|"20180515"|0|""|"20180704164914"|"AA00007"|"patron programme student, no comm"|"N"
"S037106"|526|"20180713"|400|""|"20180713114954"|""|""|"Y"
"S037105"|526|"20180713"|400|""|"20180713115019"|""|""|"Y"
"S034424"|384|"20180618"|0|""|"20180713171146"|"AA00007"|"need to check about comm"|"Y"
"S036945"|457|"20180717"|4000|""|"20180717160003"|""|""|"Y"
"S037167"|172|"20180719"|2680|""|"20180719135418"|""|"Full amount paid"|"Y"
"S037093"|101|"20180724"|9500|""|"20180724115607"|""|""|"Y"
"S007550"|348|"20180726"|795|""|"20180726171223"|""|""|"Y"
"S036522"|348|"20180726"|795|""|"20180726171345"|""|""|"Y"
"S035689"|6|"20180728"|15000|""|"20180728114723"|""|""|"Y"
"S037202"|306|"20180914"|13125|""|"20180914175443"|""|""|"Y"
"S035060"|251|"20180124"|10557|""|"20180730194858"|"AA00007"|"school agreed to pay full to AA"|"Y"
"S036725"|250|"20180730"|11497|""|"20180730201048"|""|""|"Y"
"S032399"|431|"20180807"|0|""|"20180807101025"|""|""|"Y"
"S037280"|302|"20180810"|4500|""|"20180810120028"|""|""|"Y"
"S032950"|302|"20180810"|4500|""|"20180810180705"|""|""|"Y"
"S036081"|53|"20180814"|1500|""|"20180814145058"|""|""|"Y"
"S037337"|362|"20180820"|10480|""|"20180820162004"|""|""|"Y"
"S036470"|676|"20180816"|0|""|"20180816112906"|"AA00061"|""|"Y"
"S036470"|688|"20180816"|1500|""|"20180816112924"|""|""|"Y"
"S032666"|189|"20180817"|16970|""|"20180817181909"|""|""|"Y"
"S036251"|318|"20180823"|1250|""|"20180823182455"|""|""|"Y"
"S037310"|577|"20180824"|4000|""|"20180824141213"|""|""|"Y"
"S034722"|101|"20180825"|9500|""|"20180825182530"|""|""|"Y"
"S037143"|318|"20180828"|1271|""|"20180828224414"|""|""|"Y"
"S034514"|61|"20180829"|10200|""|"20180829183206"|""|""|"Y"
"S036382"|6|"20180906"|15000|""|"20180906132805"|""|""|"Y"
"S036503"|384|"20180912"|0|""|"20180912161152"|""|""|"Y"
"S036984"|522|"20181006"|0|"0000"|"20181006015152"|""|"Parent visited TSI, got accepted and paid directly in the UK.      Offer letter/ invoice did not go through AA."|"Y"
"S037244"|16|"20181016"|3000|""|"20181016152720"|""|""|"Y"
"S037633"|41|"20181103"|1000|""|"20181106124238"|""|""|"Y"
"S034427"|6|"20170721"|15000|""|"20181111212025"|"AA00007"|""|"N"
"S036454"|278|"20181111"|0|""|"20181111212103"|""|""|"N"
"S036740"|533|"20181111"|0|""|"20181111212139"|""|""|"N"
"S034475"|400|"20181111"|0|""|"20181111212203"|""|""|"N"
"S034431"|6|"20170202"|15000|""|"20181111212255"|"AA00007"|""|"N"
"S035307"|528|"20181111"|0|""|"20181111212317"|""|""|"N"
"S033834"|1|"20171214"|12990|""|"20181111212434"|"AA00007"|""|"N"
"S033419"|6|"20170202"|15000|""|"20181111212511"|"AA00007"|""|"N"
"S033417"|6|"20170202"|15000|""|"20181111212552"|"AA00007"|""|"N"
"S034473"|528|"20181111"|0|""|"20181111212827"|""|""|"N"
"S032572"|528|"20171205"|13350|""|"20181111212855"|"AA00007"|""|"N"
"S034288"|528|"20181111"|0|""|"20181111212921"|""|""|"N"
"S034497"|528|"20181111"|0|""|"20181111212941"|""|""|"N"
"S037481"|3|"20181124"|12430|""|"20181124163408"|""|""|"Y"
"S035708"|573|"20171229"|13240|""|"20181111213612"|"AA00007"|""|"N"
"S036183"|344|"20180101"|0|""|"20181111213743"|""|""|"Y"
"S033131"|670|"20180701"|0|""|"20181111213830"|""|""|"Y"
"S036919"|30014|"20180511"|0|""|"20181111213911"|""|""|"Y"
"S036935"|30015|"20180918"|0|""|"20181111213942"|""|""|"Y"
"S036351"|4|"20171211"|0|""|"20181111214204"|""|""|"Y"
"S034393"|438|"20180118"|0|""|"20181111214259"|""|""|"Y"
"S034973"|7|"20180228"|15000|""|"20181111214338"|""|""|"Y"
"S035850"|7|"20180303"|14750|""|"20181111214501"|""|""|"Y"
"S037029"|16|"20180526"|11000|""|"20181111214622"|""|""|"Y"
"S036378"|110|"20180327"|12225|""|"20181111214802"|""|""|"Y"
"S036876"|53|"20180509"|1500|""|"20181111215455"|""|""|"Y"
"S036767"|125|"20180610"|11000|""|"20181111215620"|""|""|"Y"
"S036775"|330|"20180503"|10227|""|"20181111215755"|""|""|"Y"
"S034035"|182|"20171211"|500|""|"20181111215922"|""|""|"Y"
"S037150"|435|"20180711"|16126|""|"20181111220043"|""|""|"Y"
"S036418"|17|"20171124"|5450|""|"20181111220138"|""|""|"Y"
"S030762"|598|"20180203"|0|""|"20181111220204"|"AA00007"|""|"N"
"S033019"|101|"20180305"|9500|""|"20181111220329"|""|""|"Y"
"S035759"|362|"20170905"|9900|""|"20181111220500"|""|""|"Y"
"S032850"|345|"20171205"|12855|"10%"|"20181111231928"|"AA00007"|"Academic Scholarship is 10% of the school fees"|"Y"
"S037614"|278|"20181113"|1500|""|"20181113191837"|""|""|"Y"
"S037220"|15|"20181126"|11000|""|"20181126204710"|""|""|"Y"
"S036130"|149|"20181115"|2000|""|"20181115113821"|"AA00061"|""|"N"
"S036000"|10|"20181115"|11730|""|"20181115115456"|""|""|"Y"
"S037184"|154|"20181128"|16027|""|"20181128095927"|""|""|"Y"
"S037450"|36|"20181116"|11970|""|"20181116113251"|"AA00032"|""|"Y"
"S033756"|631|"20181116"|1500|""|"20181116162030"|""|""|"Y"
"S035025"|68|"20181116"|0|""|"20181116220740"|""|"advised by yong, the student joined in Sep2018"|"Y"
"S034616"|130|"20181117"|12000|""|"20181117151710"|""|""|"Y"
"S037611"|41|"20181117"|1000|""|"20181117182832"|""|""|"Y"
"S037397"|313|"20181119"|5000|""|"20181119115735"|""|""|"Y"
"S037297"|6|"20181119"|17500|""|"20181119143100"|""|""|"Y"
"S037630"|413|"20181129"|7500|""|"20181129124259"|""|""|"Y"
"S036938"|1|"20181129"|3975|""|"20181129153308"|""|""|"Y"
"S037409"|524|"20181129"|12000|""|"20181129213747"|""|"paid via bank transfer"|"Y"
"S036534"|323|"20181130"|9994|""|"20181130124019"|""|""|"Y"
"S037431"|103|"20181130"|12570|""|"20181130125157"|""|""|"Y"
"S037058"|154|"20181201"|16027|""|"20181201002049"|""|""|"Y"
"S036758"|12|"20181203"|14133.80|""|"20181203155458"|""|""|"Y"
"S037219"|322|"20181127"|10830|""|"20181203195901"|""|""|"Y"
"S037579"|17|"20181204"|5500|""|"20181204144330"|""|""|"Y"
"S037048"|12|"20181204"|15482|""|"20181204144950"|""|""|"Y"
"S036773"|345|"20181204"|13230|""|"20181204160547"|""|""|"Y"
"S037287"|21|"20181204"|15800|""|"20181204161858"|""|""|"Y"
"S034698"|1|"20181204"|13250|""|"20181204164619"|""|""|"Y"
"S036817"|103|"20181204"|12570|""|"20181204170558"|""|""|"Y"
"S032248"|12|"20181204"|15482|""|"20181204171515"|""|""|"Y"
"S036004"|6|"20181204"|17500|""|"20181204171727"|""|""|"Y"
"S037534"|3|"20181204"|12430|""|"20181204182216"|""|""|"Y"
"S036030"|3|"20181204"|12430|""|"20181204182347"|""|""|"Y"
"S036556"|12|"20181204"|15482|""|"20181204182822"|""|""|"Y"
"S037319"|3|"20181204"|12430|""|"20181204184042"|""|""|"Y"
"S037031"|103|"20181204"|12570|""|"20181204193515"|""|""|"Y"
"S036484"|533|"20181205"|26970|""|"20181205010502"|""|""|"Y"
"S037294"|3|"20181205"|12430|""|"20181205111252"|""|""|"Y"
"S036834"|21|"20181205"|15800|""|"20181205124749"|""|""|"Y"
"S034768"|21|"20181205"|15800|""|"20181205134837"|""|""|"Y"
"S037135"|12|"20181206"|14133.80|""|"20181206110842"|""|""|"Y"
"S035818"|3|"20181206"|9965|""|"20181206111048"|""|""|"Y"
"S035819"|3|"20181206"|12430|""|"20181206111107"|""|""|"Y"
"S033566"|12|"20181206"|15482|""|"20181206113331"|""|""|"Y"
"S037231"|3|"20181206"|12430|""|"20181206113459"|""|""|"Y"
"S037322"|12|"20181206"|15482|""|"20181206114451"|""|""|"Y"
"S037694"|483|"20181206"|5000|""|"20181206114620"|""|""|"Y"
"S009374"|21|"20181206"|15800|""|"20181206114839"|""|""|"Y"
"S034459"|17|"20181206"|5500|""|"20181206115139"|""|""|"Y"
"S033822"|12|"20181206"|15482|""|"20181206115417"|""|""|"Y"
"S035290"|12|"20181206"|15482|""|"20181206115746"|""|""|"Y"
"S036592"|12|"20181206"|15482|""|"20181206144947"|""|""|"Y"
"S031564"|21|"20181206"|15800|""|"20181206145640"|""|""|"Y"
"S037483"|50|"20181206"|9500|""|"20181206150700"|""|""|"Y"
"S036414"|12|"20181206"|15482|""|"20181206151000"|""|""|"Y"
"S036653"|21|"20181206"|15800|""|"20181206161720"|""|""|"Y"
"S036656"|12|"20181206"|14133.8|""|"20181206174900"|""|""|"Y"
"S036801"|12|"20181206"|15482|""|"20181206194217"|""|""|"Y"
"S037375"|21|"20181206"|15800|""|"20181206203623"|""|""|"Y"
"S035117"|655|"20181206"|12130|""|"20181206210557"|""|""|"Y"
"S036706"|50|"20181206"|9500|""|"20181206220747"|""|""|"Y"
"S037022"|11|"20181207"|12590|""|"20181207123036"|""|""|"Y"
"S036958"|3|"20181207"|12430|""|"20181207143433"|""|""|"Y"
"S033708"|101|"20181207"|9500|""|"20181207143453"|""|""|"Y"
"S031534"|21|"20181207"|15800|""|"20181207150245"|""|""|"Y"
"S036283"|21|"20181207"|15800|""|"20181207150732"|""|""|"Y"
"S036635"|21|"20181207"|15800|""|"20181207151226"|""|""|"Y"
"S037028"|17|"20181207"|5500|""|"20181207152315"|""|""|"Y"
"S036179"|21|"20181207"|15800|""|"20181207192548"|""|""|"Y"
"S036342"|500|"20181208"|5000|""|"20181208014308"|""|""|"Y"
"S033327"|384|"20181208"|13775|""|"20181208100201"|""|""|"Y"
"S036123"|103|"20181208"|12190|""|"20181208102007"|""|""|"Y"
"S036788"|103|"20181210"|13190|""|"20181210104807"|""|""|"Y"
"S036602"|103|"20181210"|12570|""|"20181210113754"|""|""|"Y"
"S036948"|103|"20181210"|13190|""|"20181210115951"|""|""|"Y"
"S037251"|103|"20181210"|12570|""|"20181210125255"|""|""|"Y"
"S037254"|1|"20181221"|12990|""|"20181221145950"|""|""|"Y"
"S037573"|11|"20181221"|12590|""|"20181221155020"|""|""|"Y"
"S035602"|4|"20181221"|13000|""|"20181221155115"|""|""|"Y"
"S036307"|20|"20181210"|10272|""|"20181210135213"|"AA00080"|""|"Y"
"S037382"|11|"20181210"|12590|""|"20181210144649"|""|""|"Y"
"S037415"|7|"20181221"|14750|""|"20181221181158"|""|""|"Y"
"S037166"|101|"20181210"|9500|""|"20181210150119"|"AA00073"|""|"Y"
"S035683"|322|"20181210"|11115|""|"20181210171013"|""|""|"Y"
"S037047"|423|"20181211"|5310|""|"20181211101019"|""|""|"Y"
"S037205"|2|"20181211"|8300|""|"20181211160623"|""|""|"Y"
"S036858"|2|"20181212"|8300|""|"20181212001951"|""|""|"Y"
"S037091"|20|"20181212"|1000|""|"20181212152650"|""|""|"Y"
"S037427"|7|"20181212"|14750|""|"20181212153808"|""|""|"Y"
"S037380"|377|"20181213"|10800|""|"20181213111820"|""|""|"Y"
"S036083"|274|"20181213"|10900|""|"20181213115225"|""|""|"Y"
"S037268"|278|"20181213"|1500|""|"20181213141936"|""|""|"Y"
"S031726"|12|"20181213"|15482|""|"20181213142044"|""|""|"Y"
"S037670"|413|"20181214"|7500|""|"20181214111612"|""|""|"Y"
"S036952"|110|"20181214"|12590|""|"20181214112317"|""|""|"Y"
"S037588"|20|"20181214"|10272|""|"20181214122532"|""|""|"Y"
"S037246"|250|"20181214"|11497|""|"20181214145056"|""|""|"Y"
"S033708"|154|"20181214"|16027|""|"20181214161441"|""|""|"Y"
"S037434"|323|"20181215"|9994|""|"20181215005004"|""|""|"Y"
"S037174"|11|"20181215"|13040|""|"20181215112755"|""|""|"Y"
"S037125"|11|"20181215"|13040|""|"20181215121759"|""|""|"Y"
"S036022"|11|"20181215"|12590|""|"20181215143648"|""|""|"Y"
"S037402"|4|"20181214"|13000|""|"20181215151113"|""|""|"Y"
"S037031"|21|"20181127"|15800|""|"20181215151434"|""|""|"Y"
"S031996"|12|"20181204"|15482|""|"20181215151710"|""|""|"Y"
"S036955"|3|"20181215"|12430|""|"20181215162555"|""|""|"Y"
"S037127"|11|"20181217"|13040|""|"20181217142730"|""|""|"Y"
"S035395"|11|"20181217"|13040|""|"20181217153311"|""|""|"Y"
"S037153"|11|"20181217"|12590|""|"20181217170559"|""|""|"Y"
"S009894"|11|"20181217"|13040|""|"20181217230717"|""|""|"Y"
"S037643"|687|"20181218"|12000|""|"20181218113136"|""|""|"Y"
"S037627"|508|"20181218"|2000|""|"20181218115019"|""|""|"Y"
"S035044"|9|"20181219"|11995|""|"20181219103950"|""|""|"Y"
"S037612"|306|"20181219"|12240|""|"20181219111751"|""|""|"Y"
"S035436"|7|"20181219"|14750|""|"20181219122146"|""|""|"Y"
"S033327"|12|"20181219"|15482|""|"20181219152923"|""|""|"Y"
"S034752"|4|"20181221"|13000|""|"20181221154947"|""|""|"Y"
"S036922"|11|"20181221"|12590|""|"20181221160012"|""|""|"Y"
"S037681"|472|"20181222"|11720|""|"20181222095142"|""|""|"Y"
"S036999"|6|"20181222"|17500|""|"20181222114922"|""|""|"Y"
"S034345"|12|"20181227"|15482|""|"20181227100601"|""|""|"Y"
"S036831"|154|"20181127"|16039|""|"20181227101253"|"AA00032"|""|"Y"
"S036524"|7|"20181227"|14750|""|"20181227134616"|""|""|"Y"
"S037169"|9|"20181228"|11995|""|"20181228101144"|""|""|"Y"
"S035995"|4|"20181228"|13000|""|"20181228180200"|""|""|"Y"
"S037584"|274|"20181231"|12000|""|"20181231110216"|""|""|"Y"
"S037372"|323|"20190102"|10687|""|"20190102102141"|""|""|"Y"
"S037582"|7|"20190102"|14750|""|"20190102133656"|""|""|"Y"
"S033965"|7|"20190103"|14750|""|"20190103212015"|""|""|"Y"
"S036106"|655|"20190104"|12130|""|"20190104104010"|""|""|"Y"
"S037313"|655|"20190104"|12130|""|"20190104121214"|""|""|"Y"
"S037309"|9|"20190104"|11995|""|"20190104133409"|""|"via bank draft"|"Y"
"S037728"|13|"20190109"|10086|""|"20190109145311"|""|""|"Y"
"S035019"|7|"20190104"|14750|""|"20190104134036"|"AA00080"|""|"Y"
"S036558"|7|"20190104"|14750|""|"20190104134730"|""|""|"Y"
"S037296"|7|"20190104"|14750|""|"20190104143823"|""|""|"Y"
"S036405"|21|"20190104"|15800|""|"20190104181728"|""|""|"Y"
"S035071"|36|"20190104"|11970|""|"20190104194148"|""|""|"Y"
"S037449"|7|"20190105"|14750|""|"20190105125904"|""|""|"Y"
"S037039"|130|"20190108"|12000|""|"20190108104629"|""|""|"Y"
"S037009"|599|"20190108"|3000|""|"20190108111631"|""|""|"Y"
"S033866"|367|"20190110"|10700|""|"20190110102549"|""|""|"Y"
"S036771"|323|"20190110"|9994|""|"20190110103719"|""|""|"Y"
"S037608"|322|"20190110"|10830|""|"20190110144027"|""|""|"Y"
"S037306"|15|"20190110"|11000|""|"20190110163453"|""|""|"Y"
"S035526"|13|"20190110"|10086|""|"20190110163834"|""|""|"Y"
"S037671"|30015|"20190110"|7930|""|"20190110190046"|""|""|"Y"
"S036957"|13|"20190111"|10086|""|"20190111165458"|""|""|"Y"
"S037086"|13|"20190111"|10086|""|"20190111173619"|""|""|"Y"
"S036404"|13|"20190114"|10086|""|"20190114123805"|""|""|"Y"
"S037411"|4|"20190114"|13000|""|"20190114151109"|""|""|"Y"
"S037440"|599|"20190114"|3000|""|"20190114214638"|""|""|"Y"
"S036631"|6|"20190115"|17500|""|"20190115233527"|""|""|"Y"
"S037056"|687|"20190116"|12000|""|"20190116180217"|""|""|"Y"
"S036428"|49|"20180309"|9000|""|"20190126173036"|"AA00007"|"Weekly Boarders £8,346.00"|"Y"
"S037183"|6|"20190117"|17500|""|"20190117112941"|"AA00073"|""|"N"
"S037598"|323|"20190119"|9994|""|"20190119102445"|""|""|"Y"
"S037147"|133|"20190121"|500|""|"20190121171450"|""|""|"Y"
"S037274"|13|"20190121"|10086|""|"20190121182942"|""|""|"Y"
"S037826"|670|"20190121"|100|""|"20190121204304"|""|""|"Y"
"S034306"|6|"20190121"|17500|""|"20190121234412"|""|""|"Y"
"S037717"|666|"20190122"|150|""|"20190122000210"|""|""|"Y"
"S036404"|1|"20190122"|13250|""|"20190122160752"|""|""|"Y"
"S036797"|18|"20190123"|9640|""|"20190123104749"|""|""|"Y"
"S040281"|413|"20201130"|12723|""|"20201130153611"|""|""|"Y"
"S037692"|322|"20190125"|11115|""|"20190125103417"|""|""|"Y"
"S035352"|103|"20190128"|12570|""|"20190128144725"|""|""|"Y"
"S036527"|4|"20190128"|13000|""|"20190128163332"|""|"GBP 10,000 + GBP 3,000"|"Y"
"S037307"|6|"20190129"|17500|""|"20190129112200"|""|""|"Y"
"S037175"|6|"20190129"|17500|""|"20190129120343"|""|""|"Y"
"S037094"|22|"20190129"|12530|""|"20190129153744"|""|""|"Y"
"S036863"|6|"20190129"|17500|""|"20190129160241"|""|""|"Y"
"S037318"|3|"20190129"|12430|""|"20190129162757"|""|""|"Y"
"S036377"|103|"20190130"|13190|""|"20190130143927"|""|""|"Y"
"S037723"|7|"20190201"|14750|""|"20190201115009"|""|""|"Y"
"S036098"|7|"20190208"|14750|""|"20190208103615"|""|""|"Y"
"S037554"|65|"20190208"|1100|""|"20190208113719"|""|""|"Y"
"S035700"|1|"20190208"|13250|""|"20190208115901"|""|""|"Y"
"S036339"|154|"20190209"|16027|""|"20190209111707"|""|""|"Y"
"S036833"|9|"20190211"|11995|""|"20190211100744"|""|""|"Y"
"S033229"|7|"20190211"|14750|""|"20190211113244"|""|""|"Y"
"S037599"|599|"20190211"|500|""|"20190211182528"|""|""|"Y"
"S037474"|431|"20190212"|500|""|"20190212104251"|""|""|"Y"
"S037484"|431|"20190212"|500|""|"20190212104418"|""|""|"Y"
"S037835"|431|"20190212"|500|""|"20190212104512"|""|""|"Y"
"S037395"|103|"20190212"|12570|""|"20190212111811"|""|""|"Y"
"S036731"|6|"20190212"|17500|""|"20190212133216"|""|""|"Y"
"S032642"|9|"20190212"|11995|""|"20190212150701"|""|""|"Y"
"S036335"|21|"20190212"|15800|""|"20190212194310"|""|""|"Y"
"S037200"|7|"20190213"|14750|""|"20190213213909"|""|""|"Y"
"S037719"|110|"20190215"|12260|""|"20190215122809"|""|""|"Y"
"S036562"|11|"20190215"|13040|""|"20190215192800"|""|""|"Y"
"S037247"|345|"20190216"|10295|""|"20190216100636"|""|""|"Y"
"S037396"|58|"20190219"|11530|""|"20190219133927"|""|""|"Y"
"S037416"|9|"20190219"|11995|""|"20190219165524"|""|""|"Y"
"S035293"|148|"20190219"|4000|""|"20190219175848"|""|""|"Y"
"S036242"|274|"20190219"|12000|""|"20190219185120"|""|""|"Y"
"S036078"|431|"20190220"|500|""|"20190220145512"|""|""|"Y"
"S036087"|11|"20190220"|12590|""|"20190220150233"|""|""|"Y"
"S037552"|593|"20190220"|11230|""|"20190220154515"|""|""|"Y"
"S037832"|101|"20190222"|800|""|"20190222101910"|""|""|"Y"
"S037831"|101|"20190222"|800|""|"20190222101942"|""|""|"Y"
"S037182"|4|"20190222"|13000|""|"20190222124901"|""|""|"Y"
"S037374"|11|"20190225"|13040|""|"20190225091202"|""|""|"Y"
"S034610"|6|"20190226"|17500|""|"20190226205452"|""|""|"Y"
"S037350"|7|"20190227"|14750|""|"20190227125826"|""|""|"Y"
"S037790"|130|"20190227"|12000|""|"20190227142611"|""|""|"Y"
"S037693"|323|"20190301"|9994|""|"20190301171705"|""|""|"Y"
"S037113"|431|"20190227"|500|""|"20190227145429"|"AA00029"|""|"Y"
"S036166"|76|"20190227"|12376|""|"20190227225027"|""|""|"Y"
