"aa_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"
"S037030"|"Interests / Hobbies"|"Tennis, Automobile"|"20180428122656"|"AA00069"|""
"S037030"|"Character"|"Driven, Mature, Independent"|"20180428122710"|"AA00069"|""
"S037030"|"Relatives / Friends Studying in UK"|"Yes, Wellington College"|"20180428122722"|"AA00069"|""
"S037030"|"Relatives / Friends act as Guardian in UK"|"Yes, Ascot"|"20180428122734"|"AA00069"|""
"S037030"|"Location Preference"|"In or Near Central London"|"20180428122749"|"AA00069"|""
"S037030"|"Preferred School Type"|"Boys, Co-ed"|"20180428122808"|"AA00069"|""
"S037030"|"Other Requirement"|"Strong in sports"|"20180428122821"|"AA00069"|""
"S037053"|"Special Talents"|"Trinity Rock & Pop Drums - G6 in 2017"|"20180505094018"|"AA00069"|""
"S037030"|"School Preferred"|"Harrow, Millfield, Reed's, Queenswood, Tonbridge, Wellington"|"20180428122853"|"AA00069"|""
"S037030"|"Reasons to Study in UK"|"Good boarding school system and sports programme"|"20180428122918"|"AA00069"|""
"S037034"|"Work in Government"|"N"|"20180428150540"|"AA00069"|""
"S037034"|"English Standard"|"EXCELLENT"|"20180428150540"|"AA00069"|""
"S037034"|"Interests / Hobbies"|"Swimming, golf, cycling, games"|"20180428150540"|"AA00069"|""
"S037034"|"Character"|"Active, outgoing"|"20180428150540"|"AA00069"|""
"S037034"|"Learning Difficulties"|"N"|"20180428150540"|"AA00069"|""
"S037034"|"Studying in UK"|"N"|"20180428150540"|"AA00069"|""
"S037034"|"Guardian Type"|"Y"|"20180428150540"|"AA00069"|""
"S037033"|"English Standard"|"Average"|"20180428151908"|"AA00069"|""
"S037033"|"Interests / Hobbies"|"Golf, Tennis, Singing, Cooking"|"20180428151923"|"AA00069"|""
"S037033"|"Character"|"Cheerful, Helpful, Tidy"|"20180428151935"|"AA00069"|""
"S037033"|"Relatives / Friends Studying in UK"|"Yes, Cardiff"|"20180428151949"|"AA00069"|""
"S037033"|"Relatives / Friends act as Guardian in UK"|"No"|"20180428152002"|"AA00069"|""
"S037033"|"Special Talents"|"Singing"|"20180428152026"|"AA00069"|""
"S037033"|"School Preferred"|"Tonbridge, Brighton"|"20180428152041"|"AA00069"|""
"S037035"|"English Standard"|"above average"|"20180428154240"|"AA00011"|""
"S037035"|"Interests / Hobbies"|"swimming, horse riding, design"|"20180428154257"|"AA00011"|""
"S037035"|"Character"|"outgoing, very social"|"20180428154313"|"AA00011"|""
"S037035"|"Relatives / Friends Studying in UK"|"Yes, London"|"20180428154325"|"AA00011"|""
"S037035"|"Relatives / Friends act as Guardian in UK"|"Yes, London"|"20180428154332"|"AA00011"|""
"S037035"|"Special Talents"|"art / desgin"|"20180428154345"|"AA00011"|""
"S037038"|"Work in Government"|"N"|"20180430095649"|"AA00069"|""
"S037038"|"English Standard"|"ABOVE AVERAGE"|"20180430095649"|"AA00069"|""
