"aa_id"|"examschool"|"examschooltype"|"subject"|"result"|"gov"|"cat"|"qualification"|"piece"|"composer"|"piority"|"lastupdate"|"staffid"|"remarks"|"event"
"S039152"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Cello Performance Grade 8, Jan 2021 [139]"|"Suite 1 (Prelude, Allemande, Gigue)"|"J.S. Bach"|1|"20210820121631"|"AA00061"|"Joined School Junior Orchestra since 2017 and was cello principal in 2019; and then promoted to Senior Orchestra and String Orchestra since 2019.

(1) Strings Competition May2021 (Faure: Elegie) https://youtu.be/8BZqnd5pfC0
(2) ABRSM Cello Performance Grade 8 Recording Jan 2021 https://youtu.be/hPyDdf-gvHo
(3) Cello Performance (Austrian Master Class, Zell, Austria) Aug 2019 (Squire: Tarantella Op,23)
https://youtu.be/jaiN5D2_sj8




(3) Cello Performance (Austrian Master Class, Zell, Austria) Aug 2019 (Squire: Tarantella Op,23)

https://youtu.be/jaiN5D2_sj8"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S039152"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Cello Performance Grade 8, Jan 2021 [139]"|"Suite 1 (Prelude, Allemande, Gigue)"|"J.S. Bach"|1|"20210910115958"|"AA00032"|"School Junior Orchestra (Principal Cello) (2017-2019)
Senior Orchestra and String Orchestra since 2019.
(1) Strings Competition May2021 (Faure: Elegie) https://youtu.be/8BZqnd5pfC0
(2) ABRSM Cello Performance Grade 8 Recording Jan 2021 https://youtu.be/hPyDdf-gvHo
(3) Cello Performance (Austrian Master Class, Zell, Austria) Aug 2019 (Squire: Tarantella Op,23)
https://youtu.be/jaiN5D2_sj8




(3) Cello Performance (Austrian Master Class, Zell, Austria) Aug 2019 (Squire: Tarantella Op,23)

https://youtu.be/jaiN5D2_sj8"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S039152"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Cello Performance Grade 8, Jan 2021 [139]"|"Suite 1 (Prelude, Allemande, Gigue)"|"J.S. Bach"|1|"20210910120112"|"AA00032"|"School Junior Orchestra (Principal Cello) (2017-2019)
Senior Orchestra and String Orchestra since 2019.
(1) Strings Competition May2021 (Faure: Elegie) https://youtu.be/8BZqnd5pfC0
(2) ABRSM Cello Performance Grade 8 Recording Jan 2021 https://youtu.be/hPyDdf-gvHo
(3) Cello Performance (Austrian Master Class, Zell, Austria) Aug 2019 (Squire: Tarantella Op,23)
https://youtu.be/jaiN5D2_sj8"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S035067"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 8 September 2019 [135]"|"Danse Boheme from Carmen, Act 2"|"BIZET"|1|"20210903170459"|"AA00032"|"-Percussion Band (but due to the pandemic, no more practices)
-Participated in School's Band which included music composition project and then performed the pieces in School."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S035067"|""|"Music Audition"|"Percussion (Marimba)"|""|"N/A"|""|"ABRSM Grade 8 September 2019 [135]"|"Danse Boheme from Carmen, Act 2"|"BIZET"|1|"20210910124035"|"AA00032"|"-Percussion Band (but due to the pandemic, no more practices)
-Participated in School's Band which included music composition project and then performed the pieces in School."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S038076"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 8 March 2021 [117]"|"Allemanda : 2nd movement from Sonata in G Minor, RV42"|"Vivaldi"|1|"20210906145102"|"AA00032"|"As a cellist in the School Orchestra and a soprano in the School Choir, I really enjoy playing music and singing with my colleagues. It's definitely a memorable experience.
-School Orchestra, 2017 - present
-School Choir 2013 - present"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S038076"|""|"Music Audition"|"Cello"|""|"N/A"|""|"ABRSM Grade 7 October 2019 [120]"|"Allegretto quasi Menuetto & Trio : 2nd movement from Sonata in E minor, Op.38"|"Brahms"|1|"20210906145102"|"AA00032"|"As a cellist in the School Orchestra and a soprano in the School Choir, I really enjoy playing music and singing with my colleagues. It's definitely a memorable experience.
-School Orchestra, 2017 - present
-School Choir 2013 - present"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S042773"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 8, Feb 2021 (132)"|"Solo de concours"|"A. Messager"|1|"20220830155830"|"AA00061"|"HKAPA junior wind band(2020-2022)
Pui Ching Middle School wind band(2021-present), Orchestra(2021-present), Jazz band(2022-present)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042773"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 8, Feb 2021 (132)"|"Solo de concours"|"A. Messager"|1|"20220830160157"|"AA00061"|"The Hong Kong Academy for Performing Arts
HKAPA junior wind band(2020-2022)
Pui Ching Middle School wind band(2021-present), Orchestra(2021-present), Jazz band(2022-present)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042773"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 8, Feb 2021 (132)"|"Solo de concours"|"A. Messager"|1|"20220830160210"|"AA00061"|"HKAPA junior wind band(2020-2022)
Pui Ching Middle School wind band(2021-present), Orchestra(2021-present), Jazz band(2022-present)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041625"|""|"Music Audition"|"Trumpet"|""|"N/A"|""|"ABRSM Grade 8, July 2022 [131]"|"Trumpet Concerto in E-flat 1st movement Allegro"|"Johann Baptist Georg Neruda"|1|"20220830163117"|"AA00061"|"Metropolitan Youth Orchestra of Hong Kong, 2018 to present; 
Ying Wa College Band, 2018 to present; 
Ying Wa College Orchestra, 2020 to 2021. 
I have been playing in Ying Wa College Band since year 2018 and played in Ying Wa College Orchestra in the year of 2020 to 2021. I am also a member of the Symphony Orchestra of Metropolitan Youth Orchestra of Hong Kong and now being the Principal in the trumpet"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041625"|""|"Music Audition"|"Trumpet"|""|"N/A"|""|"ABRSM Grade 8, July 2022 [131]"|"Trumpet Concerto in E-flat 1st movement Allegro"|"Johann Baptist Georg Neruda"|1|"20220830163359"|"AA00061"|"Metropolitan Youth Orchestra of Hong Kong, 2018 to present; 
Ying Wa College Band, 2018 to present; 
Ying Wa College Orchestra, 2020 to 2021. 
I have been playing in Ying Wa College Band since year 2018 and played in Ying Wa College Orchestra in the year of 2020 to 2021. I am also a member of the Symphony Orchestra of Metropolitan Youth Orchestra of Hong Kong and now being the Principal in the trumpet
Music video clip link::  
https://photos.app.goo.gl/frXGWhx76zGJMYoD7"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S040886"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 8, November 2021 [136]"|"Fantasia No. 3 in D Minor, K397"|"W.A. Mozart"|2|"20220830165326"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042136"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"Sonate Opus 120 Nr. 2"|"Johannes Brahms"|""|1|"20220901111222"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042136"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 6, Sep 2021"|"Klarinette in B Opus 167"|"Camille Saint Saens"|1|"20220901111150"|"AA00061"|"Dr Yip's 
school orchestra 2017-2022
choir 2016-2017"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042136"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 6, Sep 2021"|"Klarinette in B Opus 167"|"Camille Saint Saens"|1|"20220901113116"|"AA00061"|"Dr Yip's 
School orchestra 2017-2022
Choir 2016-2017

Video Link:
https://youtu.be/4-nD5Et-LVk"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042136"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 6, Sep 2021"|"Klarinette in B Opus 167"|"Camille Saint Saens"|1|"20220901113155"|"AA00061"|"Yip's Children Choir
School orchestra 2017-2022
Choir 2016-2017

Video Link:
https://youtu.be/4-nD5Et-LVk"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041933"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM, Grade 8,  Aug 2020 [115]"|"Bach Violin Concerto in A minor 1st Movement, BWV 1041"|"Johann Sebastian Bach"|1|"20220901113701"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041933"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8,  Aug 2020 [115]"|"Bach Violin Concerto in A minor 1st Movement, BWV 1041"|"Johann Sebastian Bach"|1|"20220901113802"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041933"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8,  Aug 2020 [115]"|"Bach Violin Concerto in A minor 1st Movement, BWV 1041"|"Johann Sebastian Bach"|1|"20220901114012"|"AA00061"|"Mr. WM Ng
I performed in the 170th school anniversary concert held in October 2021.
Primary school orchestra, 2016-2018, secondary school orchestra, 2021-now"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S043039"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 8 May 2019 [137]"|"Flute Partita in A minor, BWV 1013"|"JS Bach"|1|"20220901115413"|"AA00061"|"HKAPA Symphony Orchestra, Wind Band, Ensemble Junior Music Programme 
APA symphony orchestra, 2016-2021; APA WindBand 2014-2021; Ying Wa Senior Band, 2014-2019"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S043039"|""|"Music Audition"|"Flute"|""|"N/A"|""|"ABRSM Grade 6 October 2017 [130]"|"Fantaisie"|"Georges Hue"|1|"20220901115543"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 6, June 2021 [126]"|"Allegro (4th movt from Sonata No. 8 in C)"|"Pescetti"|2|"20210906173504"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S041183"|""|"Music Audition"|"Erhu"|""|"N/A"|""|"Central Conservatory of Music Erhu July 2021 [result to be announced]"|"Wang Chun Feng"|"Deng Yu Xian"|2|"20210910182542"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S041705"|""|"Music Audition"|"Violin"|""|"N/A"|""|""|""|""|1|"20210820120927"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S035067"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 7 Aug 2018 [result not yet released]"|"Liebesfreud"|"Kreisler"|1|"20180922220039"|"AA00007"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S035067"|""|"Music Audition"|"Percussion"|""|"N/A"|""|"ABRSM Grade 4 Aug 2017 [125]"|"Allegro Giocoso"|""|1|"20180923085041"|"AA00007"|"For Piano, Alex will take Grade 7 exam in Oct 2018"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2018"
"S038223"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 7, Aug 2022 [Waiting for result], ABRSM Grade 6, Nov 2021 [116]"|"Mozart Allegro: first movement from Clarinet Quintet, K. 581"|"Mozart"|1|"20220901121338"|"AA00061"|"School Choir (6 years), Wind Band (coming year)
Sang a solo part for Senior Choir at school
SPCC Wind Band, 2022-2023
Choir, 2016-2022"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Grade 7 December 2021 [123]"|"Leoncavallo Mattinata"|"Leoncavallo"|3|"20220901121651"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Piano"|""|"N/A"|""|"ABRSM Grade 7 May 2022 [127]"|"Mendelssohn Song Without Words"|"Mendelssohn"|2|"20220901121603"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 5, March 2021 [108]"|"Prelude: No. 1 from Five Bagatelles"|"Gerald Finzi"|1|"20210906173958"|"AA00032"|"Due to Covid 19, the school wind band had been suspended for 2 years. 
2016-2017 St. Paul's Co-Educational Primary School (Preparatory Choir) 
2017-2018, 2018-2019 St. Paul's Co-Educational Primary School (Junior Choir) 
(awarded the best primary school choir in Hong Kong in 2017/2018)
2019-2020 St. Paul's Co-Educational Primary School (Intermediate Choir) 
2020-2021, 2021-2022 St. Paul's Co-Educational Primary School (Senior Choir)
Summer of 2021, started to compose with interest."|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S038223"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 2, August 2019 [139]"|"Blue Moon"|"Richard Rogers and Lorenz Hart"|1|"20210906173349"|"AA00032"|"Due to Covid 19, the school wind band had been suspended for 2 years. 
2016-2017 St. Paul's Co-Educational Primary School (Preparatory Choir) 
2017-2018, 2018-2019 St. Paul's Co-Educational Primary School (Junior Choir) 
2019-2020 St. Paul's Co-Educational Primary School (Intermediate Choir) 
Summer of 2021, started to compose with interest.
2020-2021, 2021-2022 St. Paul's Co-Educational Primary School (Senior Choir)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S038223"|""|"Music Audition"|"Singing"|""|"N/A"|""|"ABRSM Grade 5, February 2019 [139]"|"Link to video: https://www.youtube.com/watch?v=E0l7UGHGINM"|""|3|"20210906173549"|"AA00032"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S040886"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"Trinity ATCL, Feb 2020 [60/100]"|"Five Bagatalles - V Fughetta"|"G.R. Finzi"|1|"20220830165154"|"AA00061"|"Junior School Orchestra 2018-19
Senior School Orchestra 2019-22
Wind and Brass Ensemble 2019-22
Junior Choir 2017-19
Hymm Choir 2018-19
Intermediate Choir 2019-20
Treble Choir 2021-22"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S040886"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"Trinity ATCL, Feb 2020 [60/100]"|"Five Bagatalles - V Fughetta"|"G.R. Finzi"|1|"20220901143928"|"AA00061"|"Junior School Orchestra 2018-19
Senior School Orchestra 2019-22
Wind and Brass Ensemble 2019-22
Junior Choir 2017-19

Video link: https://youtu.be/G34XjKL5GYo
Hymm Choir 2018-19
Intermediate Choir 2019-20
Treble Choir 2021-22"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S040886"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"Trinity ATCL, Feb 2020 [60/100]"|"Five Bagatalles - V Fughetta"|"G.R. Finzi"|1|"20220901144036"|"AA00061"|"Junior School Orchestra 2018-19, Senior School Orchestra 2019-22, Wind and Brass Ensemble 2019-22, Junior Choir 2017-19

Video link: https://youtu.be/G34XjKL5GYo
Hymm Choir 2018-19
Intermediate Choir 2019-20
Treble Choir 2021-22"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042773"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 8, Feb 2021 (132)"|"Solo de concours"|"A. Messager"|1|"20220830160540"|"AA00061"|"HKAPA junior wind band(2020-2022)
Pui Ching Middle School wind band(2021-present), Orchestra(2021-present), Jazz band(2022-present)
Video link:
https://www.youtube.com/watch?v=mjHs1OK4PiA
https://www.youtube.com/watch?v=dmZqZS0oVfQ"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 7, Aug 2022 [Waiting for result], ABRSM Grade 6, Nov 2021 [116]"|"Mozart Allegro: first movement from Clarinet Quintet, K. 581"|"Mozart"|1|"20220901121425"|"AA00061"|"School Choir (6 years), Wind Band (coming year)
Sang a solo part for Senior Choir at school
SPCC Wind Band, 2022-2023
Choir, 2016-2022"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|""|"Saint-Saens Allegretto: first movement from Sonata, Op. 167"|"Saint-Saens"|1|"20220901121518"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S038223"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|""|""|""|1|"20220901145733"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042136"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 6, Sep 2021 (123)"|"Klarinette in B Opus 167"|"Camille Saint Saens"|1|"20220901113255"|"AA00061"|"Yip's Children Choir
School orchestra 2017-2022
Choir 2016-2017

Video Link:
https://youtu.be/4-nD5Et-LVk"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041625"|""|"Music Audition"|"Trumpet"|""|"N/A"|""|"ABRSM Grade 8, July 2022 [131]"|"Trumpet Concerto in E-flat 1st movement Allegro"|"Johann Baptist Georg Neruda"|1|"20220830164510"|"AA00061"|"Metropolitan Youth Orchestra of Hong Kong, 2018 to present
Ying Wa College Band, 2018 to present
Ying Wa College Orchestra, 2020 to 2021

Music video clip link::  
https://photos.app.goo.gl/frXGWhx76zGJMYoD7"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042773"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 8, Feb 2021 (132)"|"Solo de concours"|"A. Messager"|1|"20220901144319"|"AA00061"|"HKAPA junior wind band(2020-2022)
Pui Ching Middle School wind band(2021-present), Orchestra(2021-present), Jazz band(2022-present)

Video link:
https://www.youtube.com/watch?v=mjHs1OK4PiA
https://www.youtube.com/watch?v=dmZqZS0oVfQ"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042773"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|"ABRSM Grade 8, Feb 2021 (132)"|"Solo de concours"|"A. Messager"|1|"20220901174551"|"AA00061"|"HKAPA junior wind band(2020-2022)
Pui Ching Middle School wind band(2021-present), Orchestra(2021-present), Jazz band(2022-present)
Video link: https://www.youtube.com/watch?v=mjHs1OK4PiA
https://www.youtube.com/watch?v=dmZqZS0oVfQ"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S042136"|""|"Music Audition"|"Clarinet"|""|"N/A"|""|""|""|""|1|"20220901111240"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041205"|""|"Music Audition"|"Opera"|""|"N/A"|""|"ABRSM Grade 8, July 2021 [124]"|"Ridente la calma"|"Mozart"|1|"20220901120708"|"AA00061"|"Senior choir, 2021-2022"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041205"|""|"Music Audition"|"Opera"|""|"N/A"|""|""|"Solveg's Lied"|"Edvard Grieg"|1|"20220901120742"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039159"|""|"Music Audition"|"Cello"|""|"N/A"|""|"Trinity ATCL, Nov 2019 [84/100]"|"Gaspar Cassadó Suite für Violoncello 1st Movement ""Preludio-Fantasia'"|"Gaspar Cassadó"|1|"20220905163215"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039159"|""|"Music Audition"|"Cello"|""|"N/A"|""|"Trinity LTCL April 2022 [75/100]"|"Gaspar Cassadó Suite für Violoncello 1st Movement ""Preludio-Fantasia'"|"Gaspar Cassadó"|1|"20220905163240"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S039159"|""|"Music Audition"|"Cello"|""|"N/A"|""|"Trinity LTCL April 2022 [75/100]"|"Gaspar Cassadó Suite für Violoncello 1st Movement ""Preludio-Fantasia'"|"Gaspar Cassadó"|1|"20220905163902"|"AA00061"|"Dr Yip's (2009-2018), Hong Kong Children's Symthony Orchestra (2015-2020)
School Chinese Orchestra (2011-now), School Strings Orchestra (2011-2013, 2022-now)
Beyond 2000 (Band) (2021-now)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041899"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|"ABRSM Grade 5, Sept 2019 [124]"|"Euphonium Concerto"|"Joseph Horovitz"|1|"20220905181930"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041899"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|"ABRSM Grade 6, Jan 2021 [121]"|"Adagio and Allegro from Sonata in E for Euphonium and Piano"|"George Frideric Handel"|1|"20220905181828"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S041899"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|"ABRSM Grade 5, Sep 2019 [124]"|"Euphonium Concerto"|"Joseph Horovitz"|1|"20220905181938"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041899"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|"ABRSM Grade 6, Jan 2021 [121]"|"Adagio and Allegro from Sonata in E for Euphonium and Piano"|"George Frideric Handel"|1|"20220905182029"|"AA00061"|"DBS Senior School Orchestra 2018-2022
DBS Wind and Brass Ensemble 2018-2022
DBS Junior Orchestra 2017-2018"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2021"
"S041899"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|"ABRSM Grade 5, Sep 2019 [124]"|"Euphonium Concerto"|"Joseph Horovitz"|1|"20220905182034"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041899"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|"ABRSM Grade 6, Jan 2021 [121]"|"Adagio and Allegro from Sonata in E for Euphonium and Piano"|"George Frideric Handel"|1|"20220905182436"|"AA00061"|"DBS Senior School Orchestra 2018-2022, DBS Wind and Brass Ensemble 2018-2022
DBS Junior Orchestra 2017-2018
Euphonium: https://youtu.be/fv6IRrN7cts
Wind and Brass Ensemble: https://drive.google.com/file/d/1LPvHEGUT2LVlQNuJAqUqjg4T9DfRtd-2/view?usp=drivesdk"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041899"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|""|""|""|1|"20220905182923"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041899"|""|"Music Audition"|"Euphonium"|""|"N/A"|""|""|""|""|1|"20220905183123"|"AA00061"|""|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041933"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8,  Aug 2020 [115]"|"Bach Violin Concerto in A minor 1st Movement, BWV 1041"|"Johann Sebastian Bach"|1|"20220901114400"|"AA00061"|"Performed in the 170th school anniversary concert held in October 2021.
Primary school orchestra, 2016-2018, secondary school orchestra, 2021-now"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041933"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8,  Aug 2020 [115]"|"Bach Violin Concerto in A minor 1st Movement, BWV 1041"|"Johann Sebastian Bach"|1|"20220905184053"|"AA00061"|"Performed in the 170th school anniversary concert held in October 2021.
Primary school orchestra, 2016-2018, secondary school orchestra, 2021-now
Violin:
1. BWV 1012 Prelude in D (https://www.youtube.com/watch?v=4fNXixQKJjs&ab_channel=ESTHK)
2. BWV 578 ""Little Fugue in G minor"" (https://www.youtube.com/watch?v=uzgx_oBbRs8&ab_channel=ESTHK)
Piano:
1. Bach Toccata no.5 in E minor, BWV 914 (https://youtu.be/QBmrH4bU4r4)
2. Mozart Sonata in Bb, K.570 (https://youtu.be/fAq2o1ze3Sc)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
"S041933"|""|"Music Audition"|"Violin"|""|"N/A"|""|"ABRSM Grade 8,  Aug 2020 [115]"|"Bach Violin Concerto in A minor 1st Movement, BWV 1041"|"Johann Sebastian Bach"|1|"20220905184427"|"AA00061"|"Performed in the 170th school anniversary concert held in October 2021.
Primary school orchestra, 2016-2018, secondary school orchestra, 2021-now
1. BWV 1012 Prelude in D (https://www.youtube.com/watch?v=4fNXixQKJjs&ab_channel=ESTHK)
2. BWV 578 ""Little Fugue in G minor"" (https://www.youtube.com/watch?v=uzgx_oBbRs8&ab_channel=ESTHK)
3. Bach Toccata no.5 in E minor, BWV 914 (https://youtu.be/QBmrH4bU4r4)
4. Mozart Sonata in Bb, K.570 (https://youtu.be/fAq2o1ze3Sc)"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2022"
