"school_id"|"detailtype"|"detail"|"case"|"lastupdate"|"staffid"
384|"MUSIC"|"* Radley’s legendary Piano Extravaganza involves more than 50 boys of all musical abilities. Twenty-one pianists play on seven pianos in a sort of piano orchestra
* There is tuition in virtually all instruments with specialist music teachers.  Ensembles include, Orchestra, Chamber Orchestra, Big Band, Concert Band, Chapel Choir, Choral Society, Radley Clerkes and numerous other Rock Bands and small ensembles."|"N"|"20150604161604"|"AA00006"
384|"SPORTS"|"* Major games are Rugby, Hockey, Cricket and Rowing. Other games are Football, Tennis and Athletics, Rackets, Real Tennis, Golf, Cross Country, Polo, Badminton, Squash and Fives. 
* Thursdays set aside for these and other minor sports including golf, cross-country, polo, swimming, basketball and (limited) football
Strong rowing - Rowers consistently among the top British schools VIIIs at Henley and in the National Schools’ Regatta over the past five years."|"N"|"20150604161541"|"AA00006"
384|"ACTIVITIES"|"* CCF compulsory in year 10
*  we find first year pupils taking French cookery and pilates as part of their Wednesday afternoon crousel of activities.
* DoE"|"N"|"20150604155012"|"AA00006"
384|"ACTIVITIES"|"* CCF compulsory in year 10
*  we find first year pupils taking French cookery and pilates as part of their Wednesday afternoon crousel of activities.
* DoE
* Monday Activities programme in which all fifth formers (unless they continue with CCF) help with projects useful to the local community continues to go from strength to strength"|"N"|"20150604171135"|"AA00006"
528|"SCHOOL"|"GSG View

A top flight school with strong traditional values and a clear sense of purpose. For the bright and energetic all rounder this school offers an exceptional education that is both broad and deep, with endless opportunities for fun and enrichment along the way."|"N"|"20150604172047"|"AA00006"
528|"SPORTS"|"* Sports acreage and facilities (partly open to public) are pretty good and about to get even better when the sports hall extension is completed."|"N"|"20150604174049"|"AA00006"
528|"SCHOOL"|"* The science labs looked like those in a university
* Small numbers with EAL or SpLD, mainly dyslexia. Specialist support for girls who need help with study skills,

GSG View

A top flight school with strong traditional values and a clear sense of purpose. For the bright and energetic all rounder this school offers an exceptional education that is both broad and deep, with endless opportunities for fun and enrichment along the way."|"N"|"20150604173751"|"AA00006"
528|"ACCOMMODATION"|"* Roughly 60 girls a house, some"|"N"|"20150604174633"|"AA00006"
528|"SCHOOL"|"* The science labs looked like those in a university
* Small numbers with EAL or SpLD, mainly dyslexia. Specialist support for girls who need help with study skills,
*  no stabling at the school but girls may keep their mounts 20 minutes away in Leckhampton. Polo is played at Birdlip.

GSG View

A top flight school with strong traditional values and a clear sense of purpose. For the bright and energetic all rounder this school offers an exceptional education that is both broad and deep, with endless opportunities for fun and enrichment along the way."|"N"|"20150604174612"|"AA00006"
528|"SCHOOL"|"* The science labs looked like those in a university
* Small numbers with EAL or SpLD, mainly dyslexia. Specialist support for girls who need help with study skills,
*  no stabling at the school but girls may keep their mounts 20 minutes away in Leckhampton. Polo is played at Birdlip.
* Girls eat all meals in their house, a buffet lunch is available in the main school for those taking exams or with commitments that use up travelling time. 

GSG View

A top flight school with strong traditional values and a clear sense of purpose. For the bright and energetic all rounder this school offers an exceptional education that is both broad and deep, with endless opportunities for fun and enrichment along the way."|"N"|"20150604175038"|"AA00006"
528|"SCHOOL"|"* The science labs looked like those in a university
* Small numbers with EAL or SpLD, mainly dyslexia. Specialist support for girls who need help with study skills,
*  no stabling at the school but girls may keep their mounts 20 minutes away in Leckhampton. Polo is played at Birdlip.
* Girls eat all meals in their house, a buffet lunch is available in the main school for those taking exams or with commitments that use up travelling time. 
* Single rooms for older girls are small but characterful, many with inspiring views. A place in one of the old-fashioned ‘cubs,’ dorms where beds have a curtain around them,
* Some observe (as did we) that nationalities tend to stick together both in and out of lessons – inevitable perhaps – and a look at the results lists in the excellent school magazine tells its own, by now familiar, story of the formidable Chinese work ethic. 
* All girls take the same exam, thus candidates from outside the UK must have a very high standard of English
* In 2014, 24 gained places at Oxbridge to read eg Spanish and linguistics, biochemistry and natural sciences
* Rest to top universities at home (eg Edinburgh, Durham, UCL, Bristol) or abroad. US increasingly popular with girls off to Dartmouth, Brown, Yale, Columbia, MIT Stanford 

GSG View

A top flight school with strong traditional values and a clear sense of purpose. For the bright and energetic all rounder this school offers an exceptional education that is both broad and deep, with endless opportunities for fun and enrichment along the way."|"N"|"20150604175932"|"AA00006"
528|"APPLICATION PROCEDURE"|"* AA can invigilate exam.
* Encourage families to apply direct and refer to us for exam, for close clients, pls file in form and fee to school.
* Reg form & Exam Form, fee include reg form and exam fee
* normal entry, Y7,9,12 (sometimes, school can consider Y8 or 10), pls check with school for individual cases."|"N"|"20141117132949"|""
528|"ACADEMIC"|"* Offer both IB and AL"|"N"|"20150604172659"|"AA00006"
176|"ACCOMMODATION"|"* Bigger rooms with more beds for the younger ones, shrinking to doubles for older children
* some single rooms available for exam candidates, so they get a good night’s sleep before a big day."|"N"|"20150611165755"|"AA00006"
176|"SCHOOL"|"* 1953/60acres
* Numbers capped at 425, therefore priority given to practising Catholics, boarders and siblings, plus children of past pupils. 
* more than a third leave with scholarships and exhibitions: a good tally across the board, with sport and art featuring strongly, plus a healthy scattering of academic, all-rounder and music awards. 
* Catholic schools are obviously popular, eg Downside, Ampleforth, St Mary’s Ascot and St Mary’s Shaftesbury, although a good number opt for local choices, eg Sherborne, Sherborne Girls', Marlborough College, King Edward VI, Winchester College and Cheltenham Ladies'. 
* A few boys go to Eton, Radley and Harrow each year. A small number (fewer than five) leave at 11, mostly to senior girls’ boarding schools, eg Downe House, St Swithun’s and Godolphin.
* Exceptional, free SEN provision provided by four members of staff with impressive qualifications (69 pupils on the register when we visited). A few Spanish nationals receive EAL tuition
* Approximately one-third of the school boards, with flexi boarding available from year 3 up to the summer term of year 7
* About 30 children stay in school every weekend and the full complement on the four ‘all in’ weekends every year


GSG View,

Every so often, we visit a school which is enjoying a real purple patch and getting most things right. Parental plaudits say it more succinctly than we could - ‘It hasn’t sacrificed values for academic successes,’ and ‘They are unwavering in their advice, honest and direct.’ When it comes to the head, parents can verge on the evangelical, such as, ‘Father Simon is absolutely extraordinary … on a pedestal with so many parents’. We’ll let them off - were we parents here, we rather think we would say the same. Not perhaps for anyone unwilling to buy into school’s ethos, but clearly most see the light, and we suspect that this outstanding prep school will become even more sought after than it already is."|"N"|"20150611165646"|"AA00006"
